id_cliente,importe_solicitado,duracion_credito,situacion_vivienda,ingresos,objetivo_credito,pct_ingreso,tasa_interes,falta_pago,antiguedad_cliente,estado_cliente,gastos_ult_12m,genero,limite_credito_tc,nivel_educativo,operaciones_ult_12m,personas_a_cargo,estado_civil_N,estado_credito_N,antiguedad_empleado_N,edad_N,ratio_gasto_limite_tc,falta_pago_bin
720840108.0,20000,3,ALQUILER,148000,PAGO_DEUDAS,0.14,17.99,N,24.0,ACTIVO,3753.0,M,8837.0,UNIVERSITARIO_INCOMPLETO,60.0,0.0,C,C,menor_5,25_a_30,0.4246916374335182,0
787595658.0,20000,4,ALQUILER,160000,PERSONAL,0.13,7.49,N,29.0,ACTIVO,1104.0,F,8801.0,DESCONOCIDO,31.0,3.0,S,P,5_a_10,menor_25,0.1254402908760368,0
720244983.0,4800,4,HIPOTECA,23000,PAGO_DEUDAS,0.21,10.0,N,28.0,ACTIVO,1482.0,M,3563.0,DESCONOCIDO,42.0,3.0,S,P,menor_5,menor_25,0.41594162222845915,0
713220258.0,20000,3,ALQUILER,160000,MEJORAS_HOGAR,0.13,9.99,N,36.0,ACTIVO,1299.0,F,8138.0,SECUNDARIO_COMPLETO,29.0,0.0,C,P,menor_5,25_a_30,0.15962152863111329,0
788939358.0,20000,4,ALQUILER,168000,INVERSIONES,0.12,11.36,N,33.0,ACTIVO,1563.0,M,2458.0,SECUNDARIO_COMPLETO,40.0,2.0,N,P,menor_5,25_a_30,0.6358828315703824,0
718870158.0,20000,2,ALQUILER,172500,MEJORAS_HOGAR,0.12,11.83,N,34.0,ACTIVO,1772.0,M,4592.0,SECUNDARIO_COMPLETO,52.0,4.0,C,P,menor_5,25_a_30,0.3858885017421603,0
711809283.0,3000,3,HIPOTECA,23000,PAGO_DEUDAS,0.13,13.35,N,36.0,ACTIVO,2229.0,M,1868.0,DESCONOCIDO,35.0,1.0,C,P,5_a_10,menor_25,1.193254817987152,0
717028158.0,20000,2,ALQUILER,175000,PAGO_DEUDAS,0.11,14.72,Y,44.0,ACTIVO,2649.0,M,12163.0,UNIVERSITARIO_COMPLETO,56.0,3.0,C,P,menor_5,25_a_30,0.21779166324097674,1
718594608.0,19900,4,ALQUILER,58000,SALUD,0.34,11.83,N,36.0,ACTIVO,1362.0,F,20156.0,POSGRADO_INCOMPLETO,28.0,2.0,C,C,5_a_10,25_a_30,0.06757293113713038,0
823606983.0,19800,4,ALQUILER,116000,SALUD,0.17,11.48,N,35.0,ACTIVO,2398.0,M,7410.0,UNIVERSITARIO_INCOMPLETO,37.0,2.0,C,P,mayor_10,25_a_30,0.3236167341430499,0
788485908.0,500,2,ALQUILER,19500,SALUD,0.03,11.41,N,37.0,ACTIVO,1463.0,M,6224.0,DESCONOCIDO,34.0,3.0,C,P,menor_5,25_a_30,0.23505784061696658,0
710793783.0,700,2,ALQUILER,19000,EDUCACIÓN,0.04,12.29,N,40.0,ACTIVO,1836.0,F,12059.0,UNIVERSITARIO_COMPLETO,36.0,3.0,C,P,menor_5,menor_25,0.15225143046687123,0
716341833.0,7000,3,HIPOTECA,23000,EDUCACIÓN,0.3,14.96,Y,44.0,ACTIVO,1774.0,F,4646.0,UNIVERSITARIO_INCOMPLETO,37.0,3.0,C,P,5_a_10,menor_25,0.3818338355574688,1
816600933.0,750,4,ALQUILER,19000,PAGO_DEUDAS,0.04,12.29,Y,51.0,PASIVO,1031.0,M,14501.0,UNIVERSITARIO_INCOMPLETO,25.0,0.0,C,P,menor_5,25_a_30,0.071098544927936,1
716462658.0,1000,4,ALQUILER,10000,MEJORAS_HOGAR,0.1,14.74,N,36.0,ACTIVO,1387.0,M,18037.0,POSGRADO_COMPLETO,36.0,4.0,S,C,menor_5,menor_25,0.0768974884958696,0
714023808.0,2400,4,HIPOTECA,23000,EDUCACIÓN,0.1,9.63,N,33.0,ACTIVO,1582.0,F,13770.0,UNIVERSITARIO_COMPLETO,36.0,2.0,C,P,menor_5,menor_25,0.1148874364560639,0
719648358.0,2400,4,OTROS,23000,EDUCACIÓN,0.1,12.21,N,35.0,ACTIVO,1636.0,M,2514.0,UNIVERSITARIO_COMPLETO,36.0,2.0,S,P,menor_5,menor_25,0.6507557677008751,0
715848408.0,1000,4,ALQUILER,11760,INVERSIONES,0.09,13.98,N,52.0,ACTIVO,1257.0,M,8851.0,UNIVERSITARIO_COMPLETO,36.0,1.0,N,P,menor_5,menor_25,0.1420178510902723,0
708655983.0,1000,2,ALQUILER,12000,EDUCACIÓN,0.08,10.65,N,40.0,ACTIVO,1353.0,F,5267.0,SECUNDARIO_COMPLETO,24.0,3.0,D,P,menor_5,25_a_30,0.25688247579267137,0
713743158.0,1000,2,ALQUILER,12000,EDUCACIÓN,0.08,13.98,N,36.0,ACTIVO,1270.0,M,19063.0,UNIVERSITARIO_COMPLETO,21.0,1.0,C,P,menor_5,menor_25,0.06662120337827204,0
721279083.0,1000,3,ALQUILER,12000,PERSONAL,0.08,13.57,N,33.0,ACTIVO,1840.0,M,5376.0,UNIVERSITARIO_COMPLETO,53.0,4.0,S,C,menor_5,menor_25,0.34226190476190477,0
714208533.0,1000,3,ALQUILER,12240,PERSONAL,0.08,14.96,Y,36.0,PASIVO,916.0,M,8663.0,SECUNDARIO_COMPLETO,33.0,3.0,C,C,menor_5,menor_25,0.10573704259494401,1
714970458.0,1000,4,ALQUILER,14400,INVERSIONES,0.07,16.29,N,29.0,ACTIVO,1807.0,F,9173.0,SECUNDARIO_COMPLETO,33.0,2.0,C,C,menor_5,menor_25,0.19699116973727243,0
719070108.0,2000,3,PROPIA,23040,INVERSIONES,0.09,11.11,N,35.0,ACTIVO,1729.0,M,34516.0,UNIVERSITARIO_COMPLETO,52.0,2.0,C,P,menor_5,menor_25,0.05009271062695562,0
720426708.0,1000,3,ALQUILER,14400,INVERSIONES,0.07,16.69,Y,45.0,PASIVO,811.0,M,8512.0,SECUNDARIO_COMPLETO,27.0,3.0,S,C,menor_5,menor_25,0.09527725563909774,1
714989583.0,15000,2,PROPIA,23040,EDUCACIÓN,0.65,8.94,N,36.0,ACTIVO,1763.0,M,15405.0,UNIVERSITARIO_COMPLETO,44.0,2.0,C,P,menor_5,menor_25,0.11444336254462836,0
710370483.0,1000,3,ALQUILER,15000,SALUD,0.07,14.3,Y,31.0,ACTIVO,1517.0,F,1888.0,UNIVERSITARIO_INCOMPLETO,33.0,4.0,C,C,menor_5,menor_25,0.8034957627118644,1
778573233.0,1000,3,ALQUILER,16000,INVERSIONES,0.06,15.65,Y,54.0,ACTIVO,1977.0,F,3102.0,UNIVERSITARIO_COMPLETO,50.0,1.0,C,C,menor_5,menor_25,0.6373307543520309,1
708833133.0,1000,4,ALQUILER,16800,EDUCACIÓN,0.06,13.48,Y,29.0,ACTIVO,2027.0,F,3170.0,UNIVERSITARIO_COMPLETO,49.0,3.0,D,P,menor_5,menor_25,0.6394321766561514,1
715901508.0,1000,4,ALQUILER,19200,EDUCACIÓN,0.05,12.53,N,25.0,ACTIVO,1843.0,M,23991.0,SECUNDARIO_COMPLETO,43.0,1.0,C,P,menor_5,25_a_30,0.07682047434454588,0
719885883.0,19000,2,ALQUILER,39600,EDUCACIÓN,0.48,10.62,N,36.0,ACTIVO,1497.0,M,34516.0,UNIVERSITARIO_INCOMPLETO,43.0,3.0,S,C,5_a_10,menor_25,0.043371190172673546,0
712523283.0,19000,3,ALQUILER,39900,INVERSIONES,0.48,12.18,N,41.0,ACTIVO,1134.0,M,14938.0,DESCONOCIDO,31.0,2.0,C,C,5_a_10,menor_25,0.07591377694470477,0
711309033.0,19000,2,ALQUILER,47000,SALUD,0.4,11.99,N,24.0,ACTIVO,3663.0,M,17298.0,DESCONOCIDO,65.0,2.0,S,C,5_a_10,25_a_30,0.21175858480749218,0
708134283.0,19000,4,ALQUILER,50000,MEJORAS_HOGAR,0.38,10.99,N,36.0,ACTIVO,1483.0,M,3131.0,UNIVERSITARIO_INCOMPLETO,31.0,2.0,C,C,menor_5,25_a_30,0.4736505908655382,0
766285608.0,7000,3,HIPOTECA,23500,PAGO_DEUDAS,0.3,10.38,N,35.0,ACTIVO,2183.0,M,3266.0,SECUNDARIO_COMPLETO,56.0,3.0,S,P,menor_5,25_a_30,0.6684017146356399,0
708983658.0,19000,4,ALQUILER,47500,PERSONAL,0.4,16.7,Y,39.0,PASIVO,940.0,M,16868.0,UNIVERSITARIO_INCOMPLETO,25.0,2.0,S,C,mayor_10,25_a_30,0.05572682001422812,1
798035358.0,19000,2,ALQUILER,54586,PERSONAL,0.35,11.14,N,40.0,ACTIVO,1221.0,F,3556.0,SECUNDARIO_COMPLETO,41.0,4.0,S,C,5_a_10,menor_25,0.343363329583802,0
809342208.0,19000,2,ALQUILER,62004,SALUD,0.31,7.49,N,19.0,ACTIVO,2005.0,M,1438.3,UNIVERSITARIO_COMPLETO,47.0,0.0,S,C,5_a_10,25_a_30,1.3940068135993882,0
780713058.0,19000,4,ALQUILER,70000,SALUD,0.27,8.88,N,35.0,ACTIVO,3490.0,M,14701.0,SECUNDARIO_COMPLETO,69.0,3.0,C,P,menor_5,menor_25,0.23739881640704713,0
779338683.0,19000,4,ALQUILER,72000,SALUD,0.26,10.99,N,44.0,ACTIVO,1904.0,M,14825.0,UNIVERSITARIO_COMPLETO,49.0,1.0,C,P,menor_5,menor_25,0.1284317032040472,0
783387783.0,19000,3,ALQUILER,73000,MEJORAS_HOGAR,0.26,10.62,N,49.0,ACTIVO,1647.0,M,10127.0,UNIVERSITARIO_INCOMPLETO,53.0,2.0,D,P,5_a_10,25_a_30,0.16263454132517033,0
787800108.0,19000,2,ALQUILER,78000,INVERSIONES,0.24,8.9,N,45.0,ACTIVO,1903.0,M,2929.0,UNIVERSITARIO_INCOMPLETO,39.0,2.0,C,P,menor_5,menor_25,0.6497097985660635,0
778698408.0,6000,2,HIPOTECA,23920,SALUD,0.25,14.59,Y,18.0,ACTIVO,1686.0,F,2930.0,UNIVERSITARIO_INCOMPLETO,34.0,4.0,C,C,menor_5,25_a_30,0.5754266211604095,1
716032233.0,19000,2,ALQUILER,96000,PERSONAL,0.2,13.22,Y,32.0,ACTIVO,3981.0,M,22120.0,UNIVERSITARIO_INCOMPLETO,65.0,2.0,C,P,5_a_10,25_a_30,0.17997287522603977,1
717835908.0,19000,2,ALQUILER,105000,MEJORAS_HOGAR,0.18,12.29,Y,22.0,ACTIVO,2730.0,M,1438.3,POSGRADO_INCOMPLETO,48.0,2.0,C,P,menor_5,25_a_30,1.8980741152749774,1
709545333.0,19000,3,ALQUILER,175000,PERSONAL,0.11,11.48,N,29.0,ACTIVO,2412.0,F,12716.0,SECUNDARIO_COMPLETO,64.0,4.0,S,P,menor_5,25_a_30,0.1896822900283108,0
713008308.0,18800,2,ALQUILER,55000,PAGO_DEUDAS,0.34,6.99,N,47.0,ACTIVO,1861.0,F,7692.0,DESCONOCIDO,42.0,0.0,C,C,5_a_10,25_a_30,0.2419396775871035,0
794831733.0,18750,2,ALQUILER,70000,PAGO_DEUDAS,0.27,10.38,N,39.0,ACTIVO,1345.0,F,2156.0,UNIVERSITARIO_COMPLETO,28.0,5.0,C,P,menor_5,menor_25,0.6238404452690167,0
778663458.0,18725,3,ALQUILER,36500,INVERSIONES,0.51,6.54,N,47.0,PASIVO,821.0,M,1759.0,SECUNDARIO_COMPLETO,18.0,1.0,C,C,menor_5,menor_25,0.46674246731097213,0
713854608.0,18550,4,ALQUILER,43000,PAGO_DEUDAS,0.43,11.83,N,36.0,ACTIVO,2444.0,M,9521.0,UNIVERSITARIO_INCOMPLETO,63.0,1.0,C,C,5_a_10,menor_25,0.2566957252389455,0
715993608.0,7100,3,PROPIA,24000,INVERSIONES,0.3,12.42,N,41.0,ACTIVO,1686.0,M,26714.0,UNIVERSITARIO_INCOMPLETO,50.0,2.0,S,P,menor_5,25_a_30,0.06311297447031519,0
789368658.0,18500,2,ALQUILER,34300,SALUD,0.54,10.71,N,47.0,ACTIVO,1468.0,M,2092.0,UNIVERSITARIO_COMPLETO,30.0,2.0,C,C,5_a_10,25_a_30,0.7017208413001912,0
802817358.0,18500,3,ALQUILER,36000,EDUCACIÓN,0.51,10.91,N,32.0,ACTIVO,2320.0,F,11594.0,SECUNDARIO_COMPLETO,51.0,3.0,C,C,menor_5,menor_25,0.2001035018112817,0
708098133.0,18500,4,ALQUILER,38000,SALUD,0.49,7.66,N,19.0,ACTIVO,1598.0,F,2834.0,UNIVERSITARIO_COMPLETO,39.0,0.0,C,C,menor_5,menor_25,0.5638673253352152,0
801499908.0,18500,3,ALQUILER,55784,PAGO_DEUDAS,0.33,13.61,N,37.0,ACTIVO,1232.0,F,4724.0,UNIVERSITARIO_COMPLETO,31.0,4.0,C,C,menor_5,25_a_30,0.26079593564775616,0
824770683.0,18500,3,ALQUILER,74196,EDUCACIÓN,0.25,11.26,N,47.0,ACTIVO,4027.0,F,3049.0,DESCONOCIDO,76.0,0.0,D,P,menor_5,menor_25,1.3207609052148246,0
718310733.0,18500,3,ALQUILER,75000,EDUCACIÓN,0.25,7.49,N,36.0,ACTIVO,1922.0,M,20614.0,DESCONOCIDO,48.0,2.0,D,P,menor_5,25_a_30,0.09323760551081789,0
708162558.0,18500,2,ALQUILER,73000,MEJORAS_HOGAR,0.25,7.9,N,54.0,ACTIVO,1355.0,F,3250.0,UNIVERSITARIO_INCOMPLETO,36.0,0.0,C,C,menor_5,25_a_30,0.4169230769230769,0
721129383.0,8000,2,PROPIA,24000,SALUD,0.33,9.91,N,36.0,ACTIVO,2361.0,F,3128.0,POSGRADO_COMPLETO,42.0,1.0,C,P,5_a_10,menor_25,0.7547953964194374,0
721049658.0,3000,4,HIPOTECA,24000,INVERSIONES,0.13,7.9,N,34.0,ACTIVO,1687.0,M,2506.0,UNIVERSITARIO_COMPLETO,62.0,3.0,S,P,menor_5,menor_25,0.6731843575418994,0
721249158.0,18500,2,ALQUILER,78000,INVERSIONES,0.24,15.33,N,30.0,PASIVO,708.0,M,6414.0,UNIVERSITARIO_INCOMPLETO,14.0,2.0,S,C,menor_5,25_a_30,0.11038353601496725,0
716024808.0,18500,3,ALQUILER,145000,EDUCACIÓN,0.13,12.87,Y,36.0,PASIVO,938.0,M,4829.0,UNIVERSITARIO_COMPLETO,21.0,1.0,C,P,menor_5,25_a_30,0.19424311451646303,1
806392908.0,5000,2,HIPOTECA,24000,EDUCACIÓN,0.21,7.9,N,47.0,ACTIVO,1212.0,F,7469.0,SECUNDARIO_COMPLETO,33.0,4.0,S,P,5_a_10,menor_25,0.1622707189717499,0
714886533.0,18400,2,ALQUILER,48888,PERSONAL,0.38,13.16,N,36.0,ACTIVO,1752.0,F,3460.0,SECUNDARIO_COMPLETO,34.0,2.0,C,C,menor_5,menor_25,0.5063583815028901,0
772375533.0,18400,2,ALQUILER,50000,PAGO_DEUDAS,0.37,9.99,N,19.0,ACTIVO,1560.0,M,9959.0,UNIVERSITARIO_COMPLETO,39.0,1.0,C,C,menor_5,menor_25,0.15664223315593936,0
826775058.0,18400,2,ALQUILER,120000,PERSONAL,0.15,8.9,N,39.0,ACTIVO,1520.0,F,4175.0,UNIVERSITARIO_INCOMPLETO,36.0,3.0,C,P,5_a_10,menor_25,0.36407185628742517,0
711878733.0,5000,4,HIPOTECA,24000,INVERSIONES,0.21,14.65,N,48.0,ACTIVO,1685.0,M,10264.0,UNIVERSITARIO_INCOMPLETO,45.0,1.0,C,C,menor_5,menor_25,0.164166017147311,0
709058808.0,6000,3,HIPOTECA,24000,PAGO_DEUDAS,0.25,13.49,Y,36.0,ACTIVO,1707.0,F,2781.0,UNIVERSITARIO_INCOMPLETO,42.0,2.0,C,P,menor_5,25_a_30,0.6138079827400216,1
714550383.0,18250,3,ALQUILER,34000,INVERSIONES,0.54,10.25,N,36.0,ACTIVO,1678.0,M,4129.0,SECUNDARIO_COMPLETO,40.0,2.0,S,C,menor_5,menor_25,0.4063937999515621,0
712636308.0,18250,4,ALQUILER,35004,PERSONAL,0.52,11.49,N,45.0,ACTIVO,1627.0,F,2658.0,SECUNDARIO_COMPLETO,26.0,2.0,C,C,menor_5,25_a_30,0.6121143717080512,0
772139433.0,18250,3,ALQUILER,34500,INVERSIONES,0.53,17.04,N,33.0,ACTIVO,1637.0,F,4589.0,UNIVERSITARIO_INCOMPLETO,61.0,2.0,S,C,menor_5,25_a_30,0.35672259751579866,0
813240408.0,18250,3,ALQUILER,42504,SALUD,0.43,10.25,N,39.0,ACTIVO,1208.0,F,24880.0,SECUNDARIO_COMPLETO,25.0,4.0,C,C,menor_5,menor_25,0.04855305466237942,0
767753958.0,1300,3,HIPOTECA,24000,INVERSIONES,0.05,5.42,N,31.0,ACTIVO,1881.0,M,8504.0,UNIVERSITARIO_COMPLETO,51.0,3.0,N,P,5_a_10,menor_25,0.22119002822201317,0
709624533.0,18250,2,ALQUILER,36996,PERSONAL,0.49,14.61,Y,45.0,ACTIVO,1627.0,F,3187.0,SECUNDARIO_COMPLETO,38.0,2.0,C,C,menor_5,menor_25,0.5105114527769061,1
710111733.0,18250,4,ALQUILER,45600,INVERSIONES,0.4,13.35,N,39.0,ACTIVO,1360.0,M,8091.0,SECUNDARIO_COMPLETO,28.0,2.0,C,C,menor_5,25_a_30,0.16808799901124707,0
788814783.0,18250,2,ALQUILER,46000,PERSONAL,0.4,10.75,N,22.0,ACTIVO,1820.0,M,9204.0,UNIVERSITARIO_INCOMPLETO,58.0,1.0,S,C,5_a_10,menor_25,0.1977401129943503,0
715034358.0,18250,3,ALQUILER,46000,PAGO_DEUDAS,0.4,14.26,N,32.0,ACTIVO,1505.0,M,14302.0,UNIVERSITARIO_COMPLETO,35.0,2.0,C,C,5_a_10,25_a_30,0.10523003775695706,0
709942383.0,18250,2,ALQUILER,55044,INVERSIONES,0.33,17.56,N,36.0,ACTIVO,1703.0,M,6313.0,UNIVERSITARIO_COMPLETO,34.0,1.0,C,C,5_a_10,25_a_30,0.2697608110248693,0
715232058.0,18250,3,ALQUILER,50000,PAGO_DEUDAS,0.36,16.7,Y,53.0,ACTIVO,1820.0,M,5561.0,POSGRADO_INCOMPLETO,42.0,0.0,C,C,5_a_10,menor_25,0.3272792663190074,1
713378133.0,18225,2,ALQUILER,50000,INVERSIONES,0.36,10.74,N,39.0,ACTIVO,2445.0,F,11696.0,POSGRADO_INCOMPLETO,60.0,0.0,S,C,5_a_10,menor_25,0.20904582763337892,0
709217358.0,18225,4,ALQUILER,44000,MEJORAS_HOGAR,0.41,14.91,N,36.0,ACTIVO,1665.0,M,20371.0,POSGRADO_INCOMPLETO,45.0,3.0,C,C,menor_5,25_a_30,0.08173383731775563,0
720998358.0,18200,4,ALQUILER,36000,INVERSIONES,0.51,8.88,N,41.0,ACTIVO,1489.0,M,34516.0,SECUNDARIO_COMPLETO,38.0,0.0,C,C,5_a_10,25_a_30,0.043139413605284505,0
721051908.0,18200,4,ALQUILER,36400,PERSONAL,0.5,9.91,N,33.0,ACTIVO,1393.0,M,7552.0,UNIVERSITARIO_COMPLETO,32.0,3.0,S,C,menor_5,25_a_30,0.18445444915254236,0
806250783.0,18200,3,ALQUILER,36000,PAGO_DEUDAS,0.51,11.71,N,52.0,ACTIVO,2742.0,F,1441.0,SECUNDARIO_COMPLETO,58.0,2.0,C,C,5_a_10,menor_25,1.9028452463566967,0
817245183.0,18200,2,ALQUILER,55000,EDUCACIÓN,0.33,10.99,N,33.0,ACTIVO,1979.0,M,19715.0,DESCONOCIDO,40.0,2.0,N,C,5_a_10,25_a_30,0.10038042099923916,0
713670333.0,18000,4,ALQUILER,27000,INVERSIONES,0.67,11.54,Y,52.0,ACTIVO,1378.0,M,2486.0,DESCONOCIDO,27.0,1.0,S,C,menor_5,menor_25,0.5543041029766693,1
826477083.0,8000,2,PROPIA,24000,EDUCACIÓN,0.33,15.62,N,44.0,ACTIVO,1520.0,F,4570.0,UNIVERSITARIO_INCOMPLETO,34.0,2.0,C,P,menor_5,menor_25,0.33260393873085337,0
788728608.0,18000,4,ALQUILER,33000,INVERSIONES,0.55,9.91,N,13.0,ACTIVO,1588.0,M,3870.0,SECUNDARIO_COMPLETO,36.0,0.0,C,C,5_a_10,menor_25,0.4103359173126615,0
713845083.0,18000,4,ALQUILER,30720,EDUCACIÓN,0.59,13.48,Y,36.0,PASIVO,1489.0,F,4203.0,SECUNDARIO_COMPLETO,43.0,4.0,S,C,5_a_10,menor_25,0.35427075898167976,1
716580033.0,18000,4,ALQUILER,39996,EDUCACIÓN,0.45,9.25,N,36.0,ACTIVO,1872.0,M,21178.0,SECUNDARIO_COMPLETO,59.0,3.0,C,C,menor_5,menor_25,0.08839361601662102,0
717180633.0,18000,3,ALQUILER,40000,SALUD,0.45,13.11,Y,36.0,ACTIVO,1704.0,M,2483.0,POSGRADO_INCOMPLETO,35.0,1.0,C,C,menor_5,25_a_30,0.6862666129681837,1
711644508.0,5000,4,HIPOTECA,24000,PAGO_DEUDAS,0.21,10.99,N,36.0,ACTIVO,2295.0,M,12182.0,UNIVERSITARIO_INCOMPLETO,63.0,2.0,S,P,menor_5,menor_25,0.18839271055655885,0
714334383.0,18000,2,ALQUILER,42000,INVERSIONES,0.43,6.17,N,42.0,ACTIVO,1065.0,M,3583.0,UNIVERSITARIO_COMPLETO,28.0,2.0,C,C,menor_5,25_a_30,0.2972369522746302,0
720611058.0,8000,4,HIPOTECA,24000,SALUD,0.33,5.99,N,27.0,ACTIVO,1550.0,M,17018.0,UNIVERSITARIO_COMPLETO,47.0,3.0,S,P,menor_5,25_a_30,0.09108003290633447,0
712420833.0,2400,2,PROPIA,24000,EDUCACIÓN,0.1,7.49,N,41.0,ACTIVO,1527.0,F,16031.0,UNIVERSITARIO_INCOMPLETO,57.0,5.0,S,P,menor_5,25_a_30,0.09525294741438463,0
813499458.0,18000,2,ALQUILER,42765,PAGO_DEUDAS,0.42,11.03,Y,40.0,PASIVO,2132.0,M,1438.3,SECUNDARIO_COMPLETO,31.0,5.0,N,C,5_a_10,25_a_30,1.4823054995480776,1
713756508.0,18000,2,ALQUILER,43000,SALUD,0.42,7.9,N,36.0,ACTIVO,1264.0,M,4213.0,UNIVERSITARIO_COMPLETO,30.0,3.0,D,C,5_a_10,25_a_30,0.30002373605506766,0
789605658.0,18000,4,ALQUILER,44000,EDUCACIÓN,0.41,13.57,Y,35.0,ACTIVO,1065.0,F,2985.0,POSGRADO_COMPLETO,27.0,1.0,C,C,5_a_10,menor_25,0.35678391959798994,1
735565158.0,18000,2,ALQUILER,44000,INVERSIONES,0.41,12.18,N,33.0,ACTIVO,1582.0,M,21548.0,UNIVERSITARIO_COMPLETO,38.0,4.0,C,C,5_a_10,25_a_30,0.0734174865416744,0
714131058.0,18000,3,ALQUILER,39000,SALUD,0.46,17.19,N,36.0,ACTIVO,1567.0,M,18513.0,UNIVERSITARIO_COMPLETO,33.0,0.0,N,C,menor_5,25_a_30,0.08464322368065684,0
710045058.0,18000,2,ALQUILER,46800,SALUD,0.38,15.23,Y,28.0,ACTIVO,1364.0,M,18797.0,SECUNDARIO_COMPLETO,40.0,5.0,C,C,5_a_10,menor_25,0.07256477097409161,1
710036508.0,18000,3,ALQUILER,42000,MEJORAS_HOGAR,0.43,14.46,Y,34.0,ACTIVO,1164.0,M,14281.0,UNIVERSITARIO_INCOMPLETO,35.0,5.0,C,C,5_a_10,25_a_30,0.08150689727610111,1
713128833.0,4200,3,PROPIA,24000,INVERSIONES,0.17,6.99,N,36.0,ACTIVO,1478.0,M,6511.0,DESCONOCIDO,38.0,2.0,N,P,5_a_10,25_a_30,0.22700046075871602,0
714273708.0,18000,2,ALQUILER,43400,PAGO_DEUDAS,0.41,16.63,Y,36.0,ACTIVO,2242.0,F,4753.0,UNIVERSITARIO_COMPLETO,49.0,4.0,C,C,menor_5,25_a_30,0.4717020828950137,1
710070183.0,18000,4,ALQUILER,50000,SALUD,0.36,12.42,N,36.0,ACTIVO,1419.0,F,2615.0,SECUNDARIO_COMPLETO,38.0,1.0,S,C,menor_5,25_a_30,0.5426386233269599,0
710164683.0,18000,4,ALQUILER,50000,INVERSIONES,0.36,7.9,N,22.0,ACTIVO,2247.0,M,2859.0,UNIVERSITARIO_COMPLETO,36.0,1.0,C,C,5_a_10,25_a_30,0.7859391395592865,0
710802258.0,5000,2,HIPOTECA,24000,SALUD,0.21,15.99,Y,38.0,ACTIVO,1111.0,F,2888.0,UNIVERSITARIO_COMPLETO,26.0,2.0,C,C,menor_5,menor_25,0.3846952908587258,1
717776808.0,18000,3,ALQUILER,50000,EDUCACIÓN,0.36,13.11,N,39.0,ACTIVO,2005.0,F,7353.0,UNIVERSITARIO_COMPLETO,54.0,4.0,S,C,5_a_10,25_a_30,0.2726778185774514,0
714906033.0,18000,2,ALQUILER,50000,INVERSIONES,0.36,13.79,N,36.0,ACTIVO,1588.0,F,5145.0,UNIVERSITARIO_COMPLETO,35.0,2.0,S,C,5_a_10,menor_25,0.3086491739552964,0
721117533.0,2500,2,PROPIA,24000,EDUCACIÓN,0.1,10.59,N,26.0,ACTIVO,1415.0,F,2171.0,UNIVERSITARIO_COMPLETO,45.0,3.0,S,P,menor_5,menor_25,0.6517733763242746,0
712240083.0,6000,4,PROPIA,24000,SALUD,0.25,12.68,Y,30.0,PASIVO,858.0,F,3730.0,DESCONOCIDO,22.0,3.0,S,P,menor_5,menor_25,0.23002680965147454,1
824807658.0,18000,4,ALQUILER,52000,INVERSIONES,0.35,12.98,N,41.0,ACTIVO,1239.0,M,9106.0,UNIVERSITARIO_COMPLETO,33.0,3.0,C,C,menor_5,25_a_30,0.1360641335383264,0
714940608.0,18000,4,ALQUILER,52000,INVERSIONES,0.35,13.85,Y,36.0,ACTIVO,2057.0,M,2686.0,SECUNDARIO_COMPLETO,53.0,2.0,D,C,menor_5,menor_25,0.7658227848101266,1
824782008.0,18000,2,ALQUILER,52526,INVERSIONES,0.34,12.21,N,38.0,ACTIVO,1228.0,M,10239.0,SECUNDARIO_COMPLETO,26.0,3.0,N,C,5_a_10,25_a_30,0.11993358726438129,0
717561108.0,18000,3,ALQUILER,46610,PAGO_DEUDAS,0.39,10.71,N,36.0,ACTIVO,1629.0,M,34516.0,UNIVERSITARIO_COMPLETO,32.0,1.0,C,C,5_a_10,menor_25,0.047195503534592655,0
717127083.0,18000,2,ALQUILER,48000,PERSONAL,0.38,6.54,N,25.0,ACTIVO,2076.0,M,15017.0,UNIVERSITARIO_COMPLETO,58.0,3.0,C,C,5_a_10,25_a_30,0.13824332423253646,0
772460508.0,8000,3,PROPIA,24000,PERSONAL,0.33,5.79,N,43.0,ACTIVO,1231.0,M,4426.0,UNIVERSITARIO_INCOMPLETO,34.0,1.0,C,P,menor_5,menor_25,0.2781292363307727,0
720484908.0,18000,2,ALQUILER,55000,EDUCACIÓN,0.33,12.84,N,52.0,ACTIVO,1655.0,F,2155.0,POSGRADO_INCOMPLETO,27.0,1.0,C,C,menor_5,25_a_30,0.7679814385150812,0
771237933.0,18000,4,ALQUILER,55344,MEJORAS_HOGAR,0.33,10.99,N,34.0,ACTIVO,1477.0,M,20620.0,UNIVERSITARIO_INCOMPLETO,23.0,1.0,N,C,menor_5,25_a_30,0.07162948593598448,0
794664183.0,1375,4,HIPOTECA,24000,SALUD,0.06,11.11,N,19.0,ACTIVO,1501.0,M,3238.0,UNIVERSITARIO_INCOMPLETO,45.0,0.0,C,C,5_a_10,menor_25,0.4635577516985794,0
797488158.0,18000,3,ALQUILER,56000,EDUCACIÓN,0.32,13.48,N,46.0,ACTIVO,1313.0,M,14316.0,SECUNDARIO_COMPLETO,36.0,2.0,C,C,menor_5,25_a_30,0.09171556300642637,0
